Id,Weekly_Sales
20_13_2013-04-19,8276.14
20_13_2013-04-26,6585.12
20_13_2013-05-03,8277.6
20_13_2013-05-10,7535.75
20_13_2013-05-17,10589.37
20_13_2013-05-24,1894.49
20_13_2013-05-31,5730.49
20_13_2013-06-07,6850.26
20_13_2013-06-14,6797.33
20_13_2013-06-21,6634.41
20_13_2013-06-28,6466.36
20_13_2013-07-05,5746.15
20_13_2013-07-12,8548.72
20_13_2013-07-19,12649.03
20_13_2013-07-26,10651.3
20_14_2012-11-02,10566.83
20_14_2012-11-09,3235.68
20_14_2012-11-16,1986.26
20_14_2012-11-23,2295.04
20_14_2012-11-30,8207.65
20_14_2012-12-07,5535.46
20_14_2012-12-14,7609.86
20_14_2012-12-21,10966.71
20_14_2012-12-28,7612.06
20_14_2013-01-04,7327.47
20_14_2013-01-11,245.46
20_14_2013-01-18,6683.28
20_14_2013-01-25,10142.04
20_14_2013-02-01,9729.16
20_14_2013-02-08,7655.3
20_14_2013-02-15,6389.26
20_14_2013-02-22,5476.62
20_14_2013-03-01,2496.33
20_14_2013-03-08,5176.78
20_14_2013-03-15,4962.24
20_14_2013-03-22,12357.4
20_14_2013-03-29,11086.98
20_14_2013-04-05,9294.11
20_14_2013-04-12,7969.24
20_14_2013-04-19,9265.1
20_14_2013-04-26,3882.85
20_14_2013-05-03,8226.73
20_14_2013-05-10,8889.47
20_14_2013-05-17,2766.07
20_14_2013-05-24,1952.94
20_14_2013-05-31,4386.68
20_14_2013-06-07,8782.7
20_14_2013-06-14,10157.78
20_14_2013-06-21,9103.46
20_14_2013-06-28,5323.6
20_14_2013-07-05,4279.55
20_14_2013-07-12,7453.31
20_14_2013-07-19,3996.65
20_14_2013-07-26,6220.52
20_16_2012-11-02,8712.63
20_16_2012-11-09,12970.04
20_16_2012-11-16,6527.84
20_16_2012-11-23,2642.35
20_16_2012-11-30,8746.21
20_16_2012-12-07,8096.69
20_16_2012-12-14,4844.31
20_16_2012-12-21,-147.27
20_16_2012-12-28,8130.21
20_16_2013-01-04,6183.47
20_16_2013-01-11,9584.67
20_16_2013-01-18,11220.78
20_16_2013-01-25,5370.34
20_16_2013-02-01,4310.68
20_16_2013-02-08,8485.29
20_16_2013-02-15,12133.33
20_16_2013-02-22,1798.05
20_16_2013-03-01,4374.93
20_16_2013-03-08,5501.96
20_16_2013-03-15,853.01
20_16_2013-03-22,7773.64
20_16_2013-03-29,6983.12
20_16_2013-04-05,6115.76
20_16_2013-04-12,9054.75
20_16_2013-04-19,9027.35
20_16_2013-04-26,7372.21
20_16_2013-05-03,9458.1
20_16_2013-05-10,12544.51
20_16_2013-05-17,4950.55
20_16_2013-05-24,3595.29
20_16_2013-05-31,8385.85
20_16_2013-06-07,5409.97
20_16_2013-06-14,7008.04
20_16_2013-06-21,5843.76
20_16_2013-06-28,3979.71
20_16_2013-07-05,4140.31
20_16_2013-07-12,8727.93
20_16_2013-07-19,4246.87
20_16_2013-07-26,11347.17
20_17_2012-11-02,8499.88
20_17_2012-11-09,5572.31
20_17_2012-11-16,6699.04
20_17_2012-11-23,6416.71
20_17_2012-11-30,10554.42
20_17_2012-12-07,3400.01
20_17_2012-12-14,5558.15
20_17_2012-12-21,747.86
20_17_2012-12-28,10629.2
20_17_2013-01-04,10389.33
20_17_2013-01-11,9795.59
20_17_2013-01-18,5491.83
20_17_2013-01-25,7386.01
20_17_2013-02-01,8264.12
20_17_2013-02-08,9587.96
20_17_2013-02-15,9099.13
20_17_2013-02-22,2767.59
20_17_2013-03-01,9301.41
20_17_2013-03-08,8792.37
20_17_2013-03-15,8620.29
20_17_2013-03-22,4203.59
20_17_2013-03-29,7111.11
20_17_2013-04-05,7065.86
20_17_2013-04-12,9165.7
20_17_2013-04-19,10207.64
20_17_2013-04-26,7011.92
20_17_2013-05-03,4859.4
20_17_2013-05-10,2628.01
20_17_2013-05-17,4826.89
20_17_2013-05-24,9080.21
20_17_2013-05-31,3465.42
20_17_2013-06-07,3146.87
20_17_2013-06-14,9922.8
20_17_2013-06-21,5524.75
20_17_2013-06-28,4504.32
20_17_2013-07-05,11633.45
20_17_2013-07-12,9645.94
20_17_2013-07-19,6370.92
20_17_2013-07-26,9475.02
20_18_2012-11-02,6756.15
20_18_2012-11-09,7317.35
20_18_2012-11-16,6233.71
20_18_2012-11-23,6273.05
20_18_2012-11-30,3927.32
20_18_2012-12-07,6646.99
20_18_2012-12-14,11050.83
20_18_2012-12-21,7684.82
20_18_2012-12-28,11053.9
20_18_2013-01-04,3454.79
20_18_2013-01-11,10107.15
20_18_2013-01-18,3502.94
20_18_2013-01-25,11021.77
20_18_2013-02-01,8501.02
20_18_2013-02-08,6254.02
20_18_2013-02-15,5626.89
20_18_2013-02-22,11265.59
20_18_2013-03-01,2058.13
20_18_2013-03-08,9011.92
20_18_2013-03-15,5565.34
20_18_2013-03-22,8572.16
20_18_2013-03-29,5688.69
20_18_2013-04-05,1198.43
20_18_2013-04-12,2344.72
20_18_2013-04-19,8453.8
20_18_2013-04-26,11566.58
20_18_2013-05-03,3875.58
20_18_2013-05-10,4068.51
20_18_2013-05-17,8773.21
20_18_2013-06-07,3414.38
20_18_2013-06-28,4685.83
20_18_2013-07-26,2733.61
20_19_2012-11-02,9763.81
20_19_2012-12-07,9292.7
20_19_2012-12-21,10870.8
20_19_2013-01-18,12695.04
20_19_2013-04-26,7361.06
20_19_2013-05-03,1903.46
20_19_2013-05-10,8649.57
20_19_2013-05-17,8787.54
20_19_2013-05-24,4518.04
20_19_2013-05-31,6489.11
20_19_2013-06-07,10375.24
20_19_2013-06-14,9379.68
20_19_2013-06-21,10647.52
20_19_2013-06-28,7443.67
20_19_2013-07-05,6081.13
20_19_2013-07-12,12153.28
20_19_2013-07-19,5137.18
20_19_2013-07-26,7412.6
20_20_2012-11-02,9098.57
20_20_2012-11-09,8948.78
20_20_2012-11-16,7532.91
20_20_2012-11-23,7104.16
20_20_2012-11-30,7216.57
20_20_2012-12-07,9284.68
20_20_2012-12-14,6963.42
20_20_2012-12-21,6977.32
20_20_2012-12-28,5334.72
20_20_2013-01-04,10987.18
20_20_2013-01-11,11932.43
20_20_2013-01-18,8523.68
20_20_2013-01-25,6075.61
20_20_2013-02-01,6566.66
20_20_2013-02-08,3451.32
20_20_2013-02-15,1429.02
20_20_2013-02-22,2781.32
20_20_2013-03-01,7765.47
20_20_2013-03-08,9018.98
20_20_2013-03-15,10480.91
20_20_2013-03-22,6733.17
20_20_2013-03-29,6027.22
20_20_2013-04-05,10271.05
20_20_2013-04-12,6797.1
20_20_2013-04-19,6949.11
20_20_2013-04-26,5703.97
20_20_2013-05-03,1546.51
20_20_2013-05-10,4420.01
20_20_2013-05-17,7047.97
20_20_2013-05-24,4749.63
20_20_2013-05-31,10885.96
20_20_2013-06-07,5386.3
20_20_2013-06-14,-241.85
20_20_2013-06-21,912.84
20_20_2013-06-28,2409.71
20_20_2013-07-05,8463.75
20_20_2013-07-12,6998.9
20_20_2013-07-19,8872.16
20_20_2013-07-26,10209.1
20_21_2012-11-02,1778.82
20_21_2012-11-09,12129.51
20_21_2012-11-16,9790.15
20_21_2012-11-23,8977.8
20_21_2012-11-30,4587.26
20_21_2012-12-07,1522.72
20_21_2012-12-14,11002.44
20_21_2012-12-21,2426.71
20_21_2012-12-28,3499.27
20_21_2013-01-04,5980.71
20_21_2013-01-11,12110.96
20_21_2013-01-18,6988.08
20_21_2013-01-25,11946.81
20_21_2013-02-01,6059.8
20_21_2013-02-08,4625.2
20_21_2013-02-15,2964.23
20_21_2013-02-22,10823.05
20_21_2013-03-01,1863.87
20_21_2013-03-08,10274.38
20_21_2013-03-15,11176.53
20_21_2013-03-22,3717.74
20_21_2013-03-29,3943.36
20_21_2013-04-05,9202.92
20_21_2013-04-12,3505.39
20_21_2013-04-19,7075.22
20_21_2013-04-26,8545.9
20_21_2013-05-03,10374.42
20_21_2013-05-10,4018.25
20_21_2013-05-17,3456.63
20_21_2013-05-24,11937.14
20_21_2013-05-31,10963.0
20_21_2013-06-07,6621.6
20_21_2013-06-14,11409.31
20_21_2013-06-21,7358.28
20_21_2013-06-28,6419.43
20_21_2013-07-05,6476.34
20_21_2013-07-12,8780.53
20_21_2013-07-19,9095.42
20_21_2013-07-26,5849.86
20_22_2012-11-02,6224.97
20_22_2012-11-09,9002.5
20_22_2012-11-16,6427.49
20_22_2012-11-23,6980.0
20_22_2012-11-30,3225.43
20_22_2012-12-07,7221.72
20_22_2012-12-14,6874.31
20_22_2012-12-21,7693.81
20_22_2012-12-28,7734.46
20_22_2013-01-04,5665.46
20_22_2013-01-11,9572.69
20_22_2013-01-18,11260.2
20_22_2013-01-25,3853.59
20_22_2013-02-01,1637.14
20_22_2013-02-08,1344.86
20_22_2013-02-15,10006.38
20_22_2013-02-22,6348.58
20_22_2013-03-01,9220.11
20_22_2013-03-08,2678.32
20_22_2013-03-15,2688.88
20_22_2013-03-22,-254.44
20_22_2013-03-29,8740.66
20_22_2013-04-05,6377.53
20_22_2013-04-12,8820.08
20_22_2013-04-19,12165.03
20_22_2013-04-26,4809.81
20_22_2013-05-03,12641.42
20_22_2013-05-10,12096.02
20_22_2013-05-17,8796.71
20_22_2013-05-24,7510.13
20_22_2013-05-31,9097.0
20_22_2013-06-07,5807.21
20_22_2013-06-14,11974.96
20_22_2013-06-21,6173.1
20_22_2013-06-28,11437.98
20_22_2013-07-05,5582.78
20_22_2013-07-12,12279.98
20_22_2013-07-19,9178.17
20_22_2013-07-26,5285.25
20_23_2012-11-02,8632.21
20_23_2012-11-09,5392.19
20_23_2012-11-16,3538.44
20_23_2012-11-23,9472.48
20_23_2012-11-30,6936.2
20_23_2012-12-07,5525.99
20_23_2012-12-14,3703.88
20_23_2012-12-21,12606.18
20_23_2012-12-28,9524.83
20_23_2013-01-04,7599.01
20_23_2013-01-11,9597.2
20_23_2013-01-18,8912.05
20_23_2013-01-25,8633.73
20_23_2013-02-01,8041.53
20_23_2013-02-08,4502.29
20_23_2013-02-15,9920.48
20_23_2013-02-22,1116.63
20_23_2013-03-01,7057.6
20_23_2013-03-08,6049.68
20_23_2013-03-15,10980.71
20_23_2013-03-22,6942.43
20_23_2013-03-29,5625.09
20_23_2013-04-05,9073.64
20_23_2013-04-12,8794.17
20_23_2013-04-19,3775.28
20_23_2013-04-26,6999.84
20_23_2013-05-03,10714.36
20_23_2013-05-10,3260.11
20_23_2013-05-17,9224.6
20_23_2013-05-24,12094.38
20_23_2013-05-31,6421.79
20_23_2013-06-07,3676.21
20_23_2013-06-14,6148.86
20_23_2013-06-21,8171.04
20_23_2013-06-28,8904.33
20_23_2013-07-05,7064.62
20_23_2013-07-12,5540.19
20_23_2013-07-19,6372.51
20_23_2013-07-26,8416.84
20_24_2012-11-02,8600.2
20_24_2012-11-09,12777.36
20_24_2012-11-16,3450.26
20_24_2012-11-23,4777.11
20_24_2012-11-30,9380.68
20_24_2012-12-07,10086.35
20_24_2012-12-14,4763.8
20_24_2012-12-21,3349.9
20_24_2012-12-28,7024.14
20_24_2013-01-04,4684.6
20_24_2013-01-11,6065.84
20_24_2013-01-18,4331.35
20_24_2013-01-25,9283.01
20_24_2013-02-01,12039.69
20_24_2013-02-08,3486.66
20_24_2013-02-15,-378.89
20_24_2013-02-22,9370.17
20_24_2013-03-01,6616.44
20_24_2013-03-08,2970.85
20_24_2013-03-15,6258.56
20_24_2013-03-22,3120.75
20_24_2013-03-29,5621.07
20_24_2013-04-05,3709.89
20_24_2013-04-12,8282.04
20_24_2013-04-19,6309.92
20_24_2013-04-26,6152.47
20_24_2013-05-03,7078.77
20_24_2013-05-10,8982.33
20_24_2013-05-17,5685.48
20_24_2013-05-24,9385.36
20_24_2013-05-31,-150.45
20_24_2013-06-07,9265.91
20_24_2013-06-14,4719.47
20_24_2013-06-21,8184.62
20_24_2013-06-28,6725.36
20_24_2013-07-05,5339.16
20_24_2013-07-12,5599.14
20_24_2013-07-19,9063.89
20_24_2013-07-26,12722.61
20_25_2012-11-02,1831.43
20_25_2012-11-09,6695.77
20_25_2012-11-16,7725.59
20_25_2012-11-23,9428.29
20_25_2012-11-30,12109.1
20_25_2012-12-07,6219.34
20_25_2012-12-14,7199.0
20_25_2012-12-21,9182.18
20_25_2012-12-28,1951.4
20_25_2013-01-04,10164.08
20_25_2013-01-11,8627.9
20_25_2013-01-18,10798.49
20_25_2013-01-25,9066.1
20_25_2013-02-01,7281.69
20_25_2013-02-08,8025.38
20_25_2013-02-15,5379.1
20_25_2013-02-22,6699.55
20_25_2013-03-01,7705.77
20_25_2013-03-08,8362.35
20_25_2013-03-15,8695.41
20_25_2013-03-22,7155.08
20_25_2013-03-29,8920.13
20_25_2013-04-05,9861.39
20_25_2013-04-12,7234.68
20_25_2013-04-19,7252.36
20_25_2013-04-26,8934.92
20_25_2013-05-03,10197.15
20_25_2013-05-10,7033.49
20_25_2013-05-17,8084.56
20_25_2013-05-24,2188.67
20_25_2013-05-31,8843.92
20_25_2013-06-07,6166.83
20_25_2013-06-14,6682.41
20_25_2013-06-21,12028.42
20_25_2013-06-28,8669.67
20_25_2013-07-05,5790.7
20_25_2013-07-12,3109.77
20_25_2013-07-19,11332.85
20_25_2013-07-26,481.87
20_26_2012-11-02,6403.18
20_26_2012-11-09,10380.91
20_26_2012-11-16,8109.55
20_26_2012-11-23,9736.36
20_26_2012-11-30,7837.89
20_26_2012-12-07,9066.26
20_26_2012-12-14,2124.09
20_26_2012-12-21,11564.59
20_26_2012-12-28,11177.2
20_26_2013-01-04,8825.08
20_26_2013-01-11,2296.52
20_26_2013-01-18,8720.27
20_26_2013-01-25,4122.39
20_26_2013-02-01,6935.13
20_26_2013-02-08,10478.82
20_26_2013-02-15,2863.31
20_26_2013-02-22,1075.8
20_26_2013-03-01,6375.01
20_26_2013-03-08,8766.18
20_26_2013-03-15,7740.44
20_26_2013-03-22,3851.66
20_26_2013-03-29,9877.33
20_26_2013-04-05,5910.12
20_26_2013-04-12,9804.52
20_26_2013-04-19,7675.69
20_26_2013-04-26,5970.66
20_26_2013-05-03,4187.31
20_26_2013-05-10,6782.47
20_26_2013-05-17,2084.92
20_26_2013-05-24,4134.11
20_26_2013-05-31,8969.79
20_26_2013-06-07,9289.92
20_26_2013-06-14,5549.23
20_26_2013-06-21,1545.49
20_26_2013-06-28,13011.92
20_26_2013-07-05,4115.98
20_26_2013-07-12,8715.71
20_26_2013-07-19,9255.86
20_26_2013-07-26,2205.2
20_27_2012-11-02,9898.43
20_27_2012-11-09,6613.62
20_27_2012-11-16,7983.28
20_27_2012-11-23,8855.61
20_27_2012-11-30,6647.2
20_27_2012-12-07,10257.77
20_27_2012-12-14,5540.37
20_27_2012-12-21,6103.22
20_27_2012-12-28,7714.78
20_27_2013-01-04,11455.78
20_27_2013-01-11,11166.26
20_27_2013-01-18,10823.8
20_27_2013-01-25,7489.09
20_27_2013-02-01,6031.17
20_27_2013-02-08,1394.16
20_27_2013-02-15,8684.23
20_27_2013-02-22,9568.6
20_27_2013-03-01,9315.41
20_27_2013-03-08,4538.94
20_27_2013-03-15,1746.8
20_27_2013-03-22,8773.24
20_27_2013-03-29,4579.63
20_27_2013-04-05,6536.46
20_27_2013-04-12,10778.02
20_27_2013-04-19,7936.27
20_27_2013-04-26,6718.44
20_27_2013-05-03,7621.02
20_27_2013-05-10,12862.66
20_27_2013-05-17,6266.78
20_27_2013-05-24,7596.67
20_27_2013-05-31,5667.9
20_27_2013-06-07,1746.32
20_27_2013-06-14,10090.84
20_27_2013-06-21,12222.68
20_27_2013-06-28,6390.4
20_27_2013-07-05,9118.73
20_27_2013-07-12,9620.24
20_27_2013-07-19,8975.42
20_27_2013-07-26,5880.87
20_28_2012-11-02,11683.07
20_28_2012-11-09,10218.15
20_28_2012-11-16,8949.13
20_28_2012-11-23,11032.07
20_28_2012-11-30,6119.02
20_28_2012-12-07,1267.19
20_28_2012-12-14,10331.94
20_28_2012-12-21,9785.06
20_28_2012-12-28,4506.41
20_28_2013-01-04,6897.39
20_28_2013-01-11,5962.76
20_28_2013-01-18,9502.29
20_28_2013-01-25,8283.1
20_28_2013-02-01,8897.68
20_28_2013-02-08,6136.25
20_28_2013-02-15,5843.66
20_28_2013-02-22,6248.03
20_28_2013-03-01,11190.39
20_28_2013-03-08,8245.53
20_28_2013-03-15,5965.37
20_28_2013-03-22,2412.47
20_28_2013-03-29,6455.92
20_28_2013-04-05,8820.06
20_28_2013-04-12,6278.62
20_28_2013-04-19,5553.13
20_28_2013-04-26,7281.75
20_28_2013-05-03,5424.07
20_28_2013-05-10,7084.17
20_28_2013-05-17,11083.73
20_28_2013-05-24,8794.57
20_28_2013-05-31,7630.75
20_28_2013-06-07,3063.08
20_28_2013-06-14,6761.02
20_28_2013-06-21,11237.59
20_28_2013-06-28,7818.98
20_28_2013-07-05,11292.34
20_28_2013-07-12,9502.74
20_28_2013-07-19,10799.49
20_28_2013-07-26,9372.15
20_29_2012-11-02,3995.29
20_29_2012-11-09,6963.55
20_29_2012-11-16,7117.33
20_29_2012-11-23,3816.79
20_29_2012-11-30,6698.82
20_29_2012-12-07,3996.72
20_29_2012-12-14,8913.42
20_29_2012-12-21,4876.73
20_29_2012-12-28,10610.78
20_29_2013-01-04,8980.8
20_29_2013-01-11,914.77
20_29_2013-01-18,2266.2
20_29_2013-01-25,5705.53
20_29_2013-02-01,8299.05
20_29_2013-02-08,4716.33
20_29_2013-02-15,6569.56
20_29_2013-02-22,6431.27
20_29_2013-03-01,6214.08
20_29_2013-03-08,11076.46
20_29_2013-03-15,11180.91
20_29_2013-03-22,11440.45
20_29_2013-03-29,4008.48
20_29_2013-04-05,8961.53
20_29_2013-04-12,9139.16
20_29_2013-04-19,8693.57
20_29_2013-04-26,7519.61
20_29_2013-05-03,6227.0
20_29_2013-05-10,6781.65
20_29_2013-05-17,9221.29
20_29_2013-05-24,9551.49
20_29_2013-05-31,8189.51
20_29_2013-06-07,8931.61
20_29_2013-06-14,6123.44
20_29_2013-06-21,9116.33
20_29_2013-06-28,1806.0
20_29_2013-07-05,3826.01
20_29_2013-07-12,9055.65
20_29_2013-07-19,9656.15
20_29_2013-07-26,10018.01
20_30_2012-11-02,11058.26
20_30_2012-11-09,8710.56
20_30_2012-11-16,4581.96
20_30_2012-11-23,7190.83
20_30_2012-11-30,9465.97
20_30_2012-12-07,9097.12
20_30_2012-12-14,8451.3
20_30_2012-12-21,10551.32
20_30_2012-12-28,4518.92
20_30_2013-01-04,10593.06
20_30_2013-01-11,4597.64
20_30_2013-01-18,6881.37
20_30_2013-01-25,9203.53
20_30_2013-02-01,6831.81
20_30_2013-02-08,2357.24
20_30_2013-02-15,11890.67
20_30_2013-02-22,9058.51
20_30_2013-03-01,7750.97
20_30_2013-03-08,10187.33
20_30_2013-03-15,8730.03
20_30_2013-03-22,10854.05
20_30_2013-03-29,12687.5
20_30_2013-04-05,8936.37
20_30_2013-04-12,11203.48
20_30_2013-04-19,6773.64
20_30_2013-04-26,1254.84
20_30_2013-05-03,7615.54
20_30_2013-05-10,1063.97
20_30_2013-05-17,7182.41
20_30_2013-05-24,5919.82
20_30_2013-05-31,7459.51
20_30_2013-06-07,5292.28
20_30_2013-06-14,6992.32
20_30_2013-06-21,7530.02
20_30_2013-06-28,8643.5
20_30_2013-07-05,6791.08
20_30_2013-07-12,3590.4
20_30_2013-07-19,4828.49
20_30_2013-07-26,3766.89
20_31_2012-11-02,9138.29
20_31_2012-11-09,11984.79
20_31_2012-11-16,8506.81
20_31_2012-11-23,45.22
20_31_2012-11-30,7339.92
20_31_2012-12-07,10431.39
20_31_2012-12-14,4058.78
20_31_2012-12-21,-124.79
20_31_2012-12-28,9140.29
20_31_2013-01-04,6722.14
20_31_2013-01-11,8910.06
20_31_2013-01-18,10102.81
20_31_2013-01-25,4268.8
20_31_2013-02-01,12281.87
20_31_2013-02-08,7473.65
20_31_2013-02-15,4403.33
20_31_2013-02-22,10539.42
20_31_2013-03-01,10147.91
20_31_2013-03-08,11361.33
20_31_2013-03-15,8683.68
20_31_2013-03-22,11178.51
20_31_2013-03-29,7418.69
20_31_2013-04-05,814.5
20_31_2013-04-12,7837.61
20_31_2013-04-19,10100.21
20_31_2013-04-26,6520.71
20_31_2013-05-03,2851.03
20_31_2013-05-10,8079.45
20_31_2013-05-17,3784.53
20_31_2013-05-24,9636.17
20_31_2013-05-31,330.14
20_31_2013-06-07,6670.34
20_31_2013-06-14,9715.48
20_31_2013-06-21,10951.93
20_31_2013-06-28,6687.38
20_31_2013-07-05,9304.06
20_31_2013-07-12,4788.78
20_31_2013-07-19,7157.47
20_31_2013-07-26,8532.77
20_32_2012-11-02,9248.16
20_32_2012-11-09,5863.54
20_32_2012-11-16,7355.6
20_32_2012-11-23,9010.36
20_32_2012-11-30,6979.02
20_32_2012-12-07,9181.09
20_32_2012-12-14,10155.47
20_32_2012-12-21,7267.51
20_32_2012-12-28,7097.97
20_32_2013-01-04,11219.03
20_32_2013-01-11,1018.88
20_32_2013-01-18,7263.25
20_32_2013-01-25,2742.66
20_32_2013-02-01,6851.04
20_32_2013-02-08,7511.39
20_32_2013-02-15,9685.25
20_32_2013-02-22,6973.73
20_32_2013-03-01,3342.37
20_32_2013-03-08,3567.07
20_32_2013-03-15,8266.63
20_32_2013-03-22,3162.82
20_32_2013-03-29,-103.12
20_32_2013-04-05,10503.08
20_32_2013-04-12,5532.32
20_32_2013-04-19,1147.15
20_32_2013-04-26,3643.79
20_32_2013-05-03,675.71
20_32_2013-05-10,5430.29
20_32_2013-05-17,10028.16
20_32_2013-05-24,9446.34
20_32_2013-05-31,6182.43
20_32_2013-06-07,5475.73
20_32_2013-06-14,6687.25
20_32_2013-06-21,2208.16
20_32_2013-06-28,10514.51
20_32_2013-07-05,11775.57
20_32_2013-07-12,8143.18
20_32_2013-07-19,4477.49
20_32_2013-07-26,9197.47
20_33_2012-11-02,9307.83
20_33_2012-11-09,10172.82
20_33_2012-11-16,3725.04
20_33_2012-11-23,11119.33
20_33_2012-11-30,11511.45
20_33_2012-12-07,6883.08
20_33_2012-12-14,8601.57
20_33_2012-12-21,1079.81
20_33_2012-12-28,5420.83
20_33_2013-01-04,9884.42
20_33_2013-01-11,8728.08
20_33_2013-01-18,9708.24
20_33_2013-01-25,7034.84
20_33_2013-02-01,6353.23
20_33_2013-02-08,7396.07
20_33_2013-02-15,6395.13
20_33_2013-02-22,6203.69
20_33_2013-03-01,9622.43
20_33_2013-03-08,10117.18
20_33_2013-03-15,6946.69
20_33_2013-03-22,6121.25
20_33_2013-03-29,3853.69
20_33_2013-04-05,6341.86
20_33_2013-04-12,8985.12
20_33_2013-04-19,9969.08
20_33_2013-04-26,9650.02
20_33_2013-05-03,10775.19
20_33_2013-05-10,10988.72
20_33_2013-05-17,6789.33
20_33_2013-05-24,6293.74
20_33_2013-05-31,11518.4
20_33_2013-06-07,11956.08
20_33_2013-06-14,3984.55
20_33_2013-06-21,11414.48
20_33_2013-06-28,3386.11
20_33_2013-07-05,6807.31
20_33_2013-07-12,6653.73
20_33_2013-07-19,6879.79
20_33_2013-07-26,6288.35
20_34_2012-11-02,7638.79
20_34_2012-11-09,7143.0
20_34_2012-11-16,5966.55
20_34_2012-11-23,8639.8
20_34_2012-11-30,1047.83
20_34_2012-12-07,7086.59
20_34_2012-12-14,1941.17
20_34_2012-12-21,6622.16
20_34_2012-12-28,3706.48
20_34_2013-01-04,8881.09
20_34_2013-01-11,11291.14
20_34_2013-01-18,5060.4
20_34_2013-01-25,10207.98
20_34_2013-02-01,6486.5
20_34_2013-02-08,7231.24
20_34_2013-02-15,7196.49
20_34_2013-02-22,7209.21
20_34_2013-03-01,7068.0
20_34_2013-03-08,12512.74
20_34_2013-03-15,4579.03
20_34_2013-03-22,7700.98
20_34_2013-03-29,5935.67
20_34_2013-04-05,6921.31
20_34_2013-04-12,10831.48
20_34_2013-04-19,6130.05
20_34_2013-04-26,11006.44
20_34_2013-05-03,6950.14
20_34_2013-05-10,5412.16
20_34_2013-05-17,8807.43
20_34_2013-05-24,8345.07
20_34_2013-05-31,2971.21
20_34_2013-06-07,2906.34
20_34_2013-06-14,6813.13
20_34_2013-06-21,8922.91
20_34_2013-06-28,10165.29
20_34_2013-07-05,6487.89
20_34_2013-07-12,8188.87
20_34_2013-07-19,11189.75
20_34_2013-07-26,5794.32
20_35_2012-11-02,4279.93
20_35_2012-11-09,11049.28
20_35_2012-11-16,8691.75
20_35_2012-11-23,11446.16
20_35_2012-11-30,6874.36
20_35_2012-12-07,9647.88
20_35_2012-12-14,12441.97
20_35_2012-12-21,9917.41
20_35_2012-12-28,1942.64
20_35_2013-01-04,6130.57
20_35_2013-01-11,1998.01
20_35_2013-01-18,8712.46
20_35_2013-01-25,7925.72
20_35_2013-02-01,10613.56
20_35_2013-02-08,9710.79
20_35_2013-02-15,11906.33
20_35_2013-02-22,11544.98
20_35_2013-03-01,3025.64
20_35_2013-03-08,6490.65
20_35_2013-03-15,12770.27
20_35_2013-03-22,5102.98
20_35_2013-03-29,8636.35
20_35_2013-04-05,3190.61
20_35_2013-04-12,5027.93
20_35_2013-04-19,6697.93
20_35_2013-04-26,10199.48
20_35_2013-05-03,933.69
20_35_2013-05-10,2589.94
20_35_2013-05-17,2985.73
20_35_2013-05-24,7680.31
20_35_2013-05-31,6968.18
20_35_2013-06-07,721.21
20_35_2013-06-14,11457.42
20_35_2013-06-21,8937.35
20_35_2013-06-28,7166.84
20_35_2013-07-05,3904.95
20_35_2013-07-12,6602.87
20_35_2013-07-19,4475.53
20_35_2013-07-26,7848.6
20_36_2012-11-02,10404.89
20_36_2012-11-09,1401.51
20_36_2012-11-16,7938.23
20_36_2012-11-23,11540.86
20_36_2012-11-30,3290.85
20_36_2012-12-07,8081.66
20_36_2012-12-14,9919.04
20_36_2012-12-21,7026.25
20_36_2012-12-28,4750.53
20_36_2013-01-04,12125.79
20_36_2013-01-11,9977.54
20_36_2013-01-18,8792.41
20_36_2013-01-25,5643.13
20_36_2013-02-01,8863.06
20_36_2013-02-08,5848.94
20_36_2013-02-15,10397.43
20_36_2013-02-22,12058.85
20_36_2013-03-01,7060.78
20_36_2013-03-08,10521.17
20_36_2013-03-15,3222.52
20_36_2013-03-22,8590.95
20_36_2013-03-29,11957.57
20_36_2013-04-05,2328.4
20_36_2013-04-12,12269.35
20_36_2013-04-19,11372.5
20_36_2013-04-26,316.43
20_36_2013-05-03,3582.42
20_36_2013-05-10,6766.8
20_36_2013-05-17,7545.45
20_36_2013-05-24,5759.03
20_36_2013-05-31,12112.64
20_36_2013-06-07,202.97
20_36_2013-06-14,9492.54
20_36_2013-06-21,5930.18
20_36_2013-06-28,7212.86
20_36_2013-07-05,8784.57
20_36_2013-07-12,6106.21
20_36_2013-07-19,5938.24
20_36_2013-07-26,9073.07
20_37_2012-11-02,9595.89
20_37_2012-11-09,8452.89
20_37_2012-11-16,11552.62
20_37_2012-11-23,2637.43
20_37_2012-11-30,6503.19
20_37_2012-12-07,5403.03
20_37_2012-12-14,10838.55
20_37_2012-12-21,9859.52
20_37_2012-12-28,3413.57
20_37_2013-01-04,10499.88
20_37_2013-01-11,5507.08
20_37_2013-01-18,10231.22
20_37_2013-01-25,8852.3
20_37_2013-02-01,10618.93
20_37_2013-02-08,8327.62
20_37_2013-02-15,10095.68
20_37_2013-02-22,6735.41
20_37_2013-03-01,10167.38
20_37_2013-03-08,5685.23
20_37_2013-03-15,6638.33
20_37_2013-03-22,10896.13
20_37_2013-03-29,9941.4
20_37_2013-04-05,9905.95
20_37_2013-04-12,11813.68
20_37_2013-04-19,4468.86
20_37_2013-04-26,7425.65
20_37_2013-05-03,7439.29
20_37_2013-05-10,5712.6
20_37_2013-05-17,10857.44
20_37_2013-05-24,8729.84
